WEEK_YEAR_KEY,WEEK_KEY,WEEK_YEAR_SHORT_DES,MONTH_YEAR_KEY,MONTH_KEY,MONTH_YEAR_SHORT_DES,YEAR_WEEK_KEY,LOAD_TIME
202332,32,2023W32,202308,8,Ago 2023,2023,
202333,33,2023W33,202308,8,Ago 2023,2023,
202334,34,2023W34,202308,8,Ago 2023,2023,
202335,35,2023W35,202308,8,Ago 2023,2023,
202336,36,2023W36,202309,9,Sep 2023,2023,
202337,37,2023W37,202309,9,Sep 2023,2023,
202338,38,2023W38,202309,9,Sep 2023,2023,
202339,39,2023W39,202309,9,Sep 2023,2023,
202340,40,2023W40,202310,10,Oct 2023,2023,
202341,41,2023W41,202310,10,Oct 2023,2023,
202342,42,2023W42,202310,10,Oct 2023,2023,
202343,43,2023W43,202310,10,Oct 2023,2023,
202344,44,2023W44,202310,10,Oct 2023,2023,
202345,45,2023W45,202311,11,Nov 2023,2023,
202346,46,2023W46,202311,11,Nov 2023,2023,
202347,47,2023W47,202311,11,Nov 2023,2023,
202348,48,2023W48,202311,11,Nov 2023,2023,
202349,49,2023W49,202312,12,Dic 2023,2023,
202350,50,2023W50,202312,12,Dic 2023,2023,
202351,51,2023W51,202312,12,Dic 2023,2023,
202352,52,2023W52,202312,12,Dic 2023,2023,
202401,1,2024W01,202401,1,Ene 2024,2024,
202402,2,2024W02,202401,1,Ene 2024,2024,
202403,3,2024W03,202401,1,Ene 2024,2024,
202404,4,2024W04,202401,1,Ene 2024,2024,
202405,5,2024W05,202401,1,Ene 2024,2024,
202406,6,2024W06,202402,2,Feb 2024,2024,
202407,7,2024W07,202402,2,Feb 2024,2024,
202408,8,2024W08,202402,2,Feb 2024,2024,
202409,9,2024W09,202402,2,Feb 2024,2024,
202410,10,2024W10,202403,3,Mar 2024,2024,
202411,11,2024W11,202403,3,Mar 2024,2024,
202412,12,2024W12,202403,3,Mar 2024,2024,
202413,13,2024W13,202403,3,Mar 2024,2024,
202414,14,2024W14,202404,4,Abr 2024,2024,
202415,15,2024W15,202404,4,Abr 2024,2024,
202416,16,2024W16,202404,4,Abr 2024,2024,
202417,17,2024W17,202404,4,Abr 2024,2024,
202418,18,2024W18,202404,4,Abr 2024,2024,
202419,19,2024W19,202405,5,May 2024,2024,
202420,20,2024W20,202405,5,May 2024,2024,
202421,21,2024W21,202405,5,May 2024,2024,
202422,22,2024W22,202405,5,May 2024,2024,
202423,23,2024W23,202406,6,Jun 2024,2024,
202424,24,2024W24,202406,6,Jun 2024,2024,
202425,25,2024W25,202406,6,Jun 2024,2024,
202426,26,2024W26,202406,6,Jun 2024,2024,
202427,27,2024W27,202407,7,Jul 2024,2024,
202428,28,2024W28,202407,7,Jul 2024,2024,
202429,29,2024W29,202407,7,Jul 2024,2024,
202430,30,2024W30,202407,7,Jul 2024,2024,
202431,31,2024W31,202407,7,Jul 2024,2024,
202432,32,2024W32,202408,8,Ago 2024,2024,
202433,33,2024W33,202408,8,Ago 2024,2024,
202434,34,2024W34,202408,8,Ago 2024,2024,
202435,35,2024W35,202408,8,Ago 2024,2024,
202436,36,2024W36,202409,9,Sep 2024,2024,
202437,37,2024W37,202409,9,Sep 2024,2024,
202438,38,2024W38,202409,9,Sep 2024,2024,
202439,39,2024W39,202409,9,Sep 2024,2024,
202440,40,2024W40,202409,9,Sep 2024,2024,
202441,41,2024W41,202410,10,Oct 2024,2024,
202442,42,2024W42,202410,10,Oct 2024,2024,
202443,43,2024W43,202410,10,Oct 2024,2024,
202444,44,2024W44,202410,10,Oct 2024,2024,
202445,45,2024W45,202411,11,Nov 2024,2024,
202446,46,2024W46,202411,11,Nov 2024,2024,
202447,47,2024W47,202411,11,Nov 2024,2024,
202448,48,2024W48,202411,11,Nov 2024,2024,
202449,49,2024W49,202412,12,Dic 2024,2024,
202450,50,2024W50,202412,12,Dic 2024,2024,
202451,51,2024W51,202412,12,Dic 2024,2024,
202452,52,2024W52,202412,12,Dic 2024,2024,
202501,1,2025W01,202412,12,Dic 2024,2025,
202502,2,2025W02,202501,1,Ene 2025,2025,
202503,3,2025W03,202501,1,Ene 2025,2025,
202504,4,2025W04,202501,1,Ene 2025,2025,
202505,5,2025W05,202501,1,Ene 2025,2025,
202506,6,2025W06,202502,2,Feb 2025,2025,
202507,7,2025W07,202502,2,Feb 2025,2025,
202508,8,2025W08,202502,2,Feb 2025,2025,
202509,9,2025W09,202502,2,Feb 2025,2025,
202510,10,2025W10,202503,3,Mar 2025,2025,
202511,11,2025W11,202503,3,Mar 2025,2025,
202512,12,2025W12,202503,3,Mar 2025,2025,
202513,13,2025W13,202503,3,Mar 2025,2025,
202514,14,2025W14,202503,3,Mar 2025,2025,
202515,15,2025W15,202504,4,Abr 2025,2025,
202516,16,2025W16,202504,4,Abr 2025,2025,
202517,17,2025W17,202504,4,Abr 2025,2025,
202518,18,2025W18,202504,4,Abr 2025,2025,
202519,19,2025W19,202505,5,May 2025,2025,
202520,20,2025W20,202505,5,May 2025,2025,
202521,21,2025W21,202505,5,May 2025,2025,
202522,22,2025W22,202505,5,May 2025,2025,
202523,23,2025W23,202506,6,Jun 2025,2025,
202524,24,2025W24,202506,6,Jun 2025,2025,
202525,25,2025W25,202506,6,Jun 2025,2025,
202526,26,2025W26,202506,6,Jun 2025,2025,
202527,27,2025W27,202506,6,Jun 2025,2025,
202528,28,2025W28,202507,7,Jul 2025,2025,
202529,29,2025W29,202507,7,Jul 2025,2025,
202530,30,2025W30,202507,7,Jul 2025,2025,
202531,31,2025W31,202507,7,Jul 2025,2025,
202532,32,2025W32,202508,8,Ago 2025,2025,
202533,33,2025W33,202508,8,Ago 2025,2025,
202534,34,2025W34,202508,8,Ago 2025,2025,
202535,35,2025W35,202508,8,Ago 2025,2025,
202536,36,2025W36,202509,9,Sep 2025,2025,
202537,37,2025W37,202509,9,Sep 2025,2025,
202538,38,2025W38,202509,9,Sep 2025,2025,
202539,39,2025W39,202509,9,Sep 2025,2025,
202540,40,2025W40,202509,9,Sep 2025,2025,
202541,41,2025W41,202510,10,Oct 2025,2025,
202542,42,2025W42,202510,10,Oct 2025,2025,
202543,43,2025W43,202510,10,Oct 2025,2025,
202544,44,2025W44,202510,10,Oct 2025,2025,
202545,45,2025W45,202511,11,Nov 2025,2025,
202546,46,2025W46,202511,11,Nov 2025,2025,
202547,47,2025W47,202511,11,Nov 2025,2025,
202548,48,2025W48,202511,11,Nov 2025,2025,
202549,49,2025W49,202512,12,Dic 2025,2025,
202550,50,2025W50,202512,12,Dic 2025,2025,
202551,51,2025W51,202512,12,Dic 2025,2025,
202552,52,2025W52,202512,12,Dic 2025,2025,
202601,1,2026W01,202512,12,Dic 2025,2026,
202602,2,2026W02,202601,1,Ene 2026,2026,
202603,3,2026W03,202601,1,Ene 2026,2026,
202604,4,2026W04,202601,1,Ene 2026,2026,
202605,5,2026W05,202601,1,Ene 2026,2026,
202606,6,2026W06,202602,2,Feb 2026,2026,
202607,7,2026W07,202602,2,Feb 2026,2026,
202608,8,2026W08,202602,2,Feb 2026,2026,
202609,9,2026W09,202602,2,Feb 2026,2026,
202610,10,2026W10,202603,3,Mar 2026,2026,
202611,11,2026W11,202603,3,Mar 2026,2026,
202612,12,2026W12,202603,3,Mar 2026,2026,
202613,13,2026W13,202603,3,Mar 2026,2026,
202614,14,2026W14,202603,3,Mar 2026,2026,
202615,15,2026W15,202604,4,Abr 2026,2026,
202616,16,2026W16,202604,4,Abr 2026,2026,
202617,17,2026W17,202604,4,Abr 2026,2026,
202618,18,2026W18,202604,4,Abr 2026,2026,
202619,19,2026W19,202605,5,May 2026,2026,
202620,20,2026W20,202605,5,May 2026,2026,
202621,21,2026W21,202605,5,May 2026,2026,
202622,22,2026W22,202605,5,May 2026,2026,
202623,23,2026W23,202606,6,Jun 2026,2026,
202624,24,2026W24,202606,6,Jun 2026,2026,
202625,25,2026W25,202606,6,Jun 2026,2026,
202626,26,2026W26,202606,6,Jun 2026,2026,
202627,27,2026W27,202606,6,Jun 2026,2026,
202628,28,2026W28,202607,7,Jul 2026,2026,
202629,29,2026W29,202607,7,Jul 2026,2026,
202630,30,2026W30,202607,7,Jul 2026,2026,
202631,31,2026W31,202607,7,Jul 2026,2026,
202632,32,2026W32,202608,8,Ago 2026,2026,
202633,33,2026W33,202608,8,Ago 2026,2026,
202634,34,2026W34,202608,8,Ago 2026,2026,
202635,35,2026W35,202608,8,Ago 2026,2026,
202636,36,2026W36,202608,8,Ago 2026,2026,
202637,37,2026W37,202609,9,Sep 2026,2026,
202638,38,2026W38,202609,9,Sep 2026,2026,
202639,39,2026W39,202609,9,Sep 2026,2026,
202640,40,2026W40,202609,9,Sep 2026,2026,
202641,41,2026W41,202610,10,Oct 2026,2026,
202642,42,2026W42,202610,10,Oct 2026,2026,
202643,43,2026W43,202610,10,Oct 2026,2026,
202644,44,2026W44,202610,10,Oct 2026,2026,
202645,45,2026W45,202611,11,Nov 2026,2026,
202646,46,2026W46,202611,11,Nov 2026,2026,
202647,47,2026W47,202611,11,Nov 2026,2026,
202648,48,2026W48,202611,11,Nov 2026,2026,
202649,49,2026W49,202611,11,Nov 2026,2026,
202650,50,2026W50,202612,12,Dic 2026,2026,
202651,51,2026W51,202612,12,Dic 2026,2026,
202652,52,2026W52,202612,12,Dic 2026,2026,
202653,53,2026W53,202612,12,Dic 2026,2026,
202701,1,2027W01,202701,1,Ene 2027,2027,
202702,2,2027W02,202701,1,Ene 2027,2027,
202703,3,2027W03,202701,1,Ene 2027,2027,
202704,4,2027W04,202701,1,Ene 2027,2027,
202705,5,2027W05,202702,2,Feb 2027,2027,
202706,6,2027W06,202702,2,Feb 2027,2027,
202707,7,2027W07,202702,2,Feb 2027,2027,
202708,8,2027W08,202702,2,Feb 2027,2027,
202709,9,2027W09,202703,3,Mar 2027,2027,
202710,10,2027W10,202703,3,Mar 2027,2027,
202711,11,2027W11,202703,3,Mar 2027,2027,
202712,12,2027W12,202703,3,Mar 2027,2027,
202713,13,2027W13,202703,3,Mar 2027,2027,
202714,14,2027W14,202704,4,Abr 2027,2027,
202715,15,2027W15,202704,4,Abr 2027,2027,
202716,16,2027W16,202704,4,Abr 2027,2027,
202717,17,2027W17,202704,4,Abr 2027,2027,
202718,18,2027W18,202705,5,May 2027,2027,
202719,19,2027W19,202705,5,May 2027,2027,
202720,20,2027W20,202705,5,May 2027,2027,
202721,21,2027W21,202705,5,May 2027,2027,
202722,22,2027W22,202705,5,May 2027,2027,
202723,23,2027W23,202706,6,Jun 2027,2027,
202724,24,2027W24,202706,6,Jun 2027,2027,
202725,25,2027W25,202706,6,Jun 2027,2027,
202726,26,2027W26,202706,6,Jun 2027,2027,
202727,27,2027W27,202707,7,Jul 2027,2027,
202728,28,2027W28,202707,7,Jul 2027,2027,
202729,29,2027W29,202707,7,Jul 2027,2027,
202730,30,2027W30,202707,7,Jul 2027,2027,
202731,31,2027W31,202708,8,Ago 2027,2027,
202732,32,2027W32,202708,8,Ago 2027,2027,
202733,33,2027W33,202708,8,Ago 2027,2027,
202734,34,2027W34,202708,8,Ago 2027,2027,
202735,35,2027W35,202708,8,Ago 2027,2027,
202736,36,2027W36,202709,9,Sep 2027,2027,
202737,37,2027W37,202709,9,Sep 2027,2027,
202738,38,2027W38,202709,9,Sep 2027,2027,
202739,39,2027W39,202709,9,Sep 2027,2027,
202740,40,2027W40,202710,10,Oct 2027,2027,
202741,41,2027W41,202710,10,Oct 2027,2027,
202742,42,2027W42,202710,10,Oct 2027,2027,
202743,43,2027W43,202710,10,Oct 2027,2027,
202744,44,2027W44,202711,11,Nov 2027,2027,
202745,45,2027W45,202711,11,Nov 2027,2027,
202746,46,2027W46,202711,11,Nov 2027,2027,
202747,47,2027W47,202711,11,Nov 2027,2027,
202748,48,2027W48,202711,11,Nov 2027,2027,
202749,49,2027W49,202712,12,Dic 2027,2027,
202750,50,2027W50,202712,12,Dic 2027,2027,
202751,51,2027W51,202712,12,Dic 2027,2027,
202752,52,2027W52,202712,12,Dic 2027,2027,
202801,1,2028W01,202801,1,Ene 2028,2028,
202802,2,2028W02,202801,1,Ene 2028,2028,
202803,3,2028W03,202801,1,Ene 2028,2028,
202804,4,2028W04,202801,1,Ene 2028,2028,
202805,5,2028W05,202801,1,Ene 2028,2028,
202806,6,2028W06,202802,2,Feb 2028,2028,
202807,7,2028W07,202802,2,Feb 2028,2028,
202808,8,2028W08,202802,2,Feb 2028,2028,
202809,9,2028W09,202802,2,Feb 2028,2028,
202810,10,2028W10,202803,3,Mar 2028,2028,
202811,11,2028W11,202803,3,Mar 2028,2028,
202812,12,2028W12,202803,3,Mar 2028,2028,
202813,13,2028W13,202803,3,Mar 2028,2028,
202814,14,2028W14,202804,4,Abr 2028,2028,
202815,15,2028W15,202804,4,Abr 2028,2028,
202816,16,2028W16,202804,4,Abr 2028,2028,
202817,17,2028W17,202804,4,Abr 2028,2028,
202818,18,2028W18,202805,5,May 2028,2028,
202819,19,2028W19,202805,5,May 2028,2028,
202820,20,2028W20,202805,5,May 2028,2028,
202821,21,2028W21,202805,5,May 2028,2028,
202822,22,2028W22,202805,5,May 2028,2028,
202823,23,2028W23,202806,6,Jun 2028,2028,
202824,24,2028W24,202806,6,Jun 2028,2028,
202825,25,2028W25,202806,6,Jun 2028,2028,
202826,26,2028W26,202806,6,Jun 2028,2028,
202827,27,2028W27,202807,7,Jul 2028,2028,
202828,28,2028W28,202807,7,Jul 2028,2028,
202829,29,2028W29,202807,7,Jul 2028,2028,
202830,30,2028W30,202807,7,Jul 2028,2028,
202831,31,2028W31,202807,7,Jul 2028,2028,
202832,32,2028W32,202808,8,Ago 2028,2028,
202833,33,2028W33,202808,8,Ago 2028,2028,
202834,34,2028W34,202808,8,Ago 2028,2028,
202835,35,2028W35,202808,8,Ago 2028,2028,
202836,36,2028W36,202809,9,Sep 2028,2028,
202837,37,2028W37,202809,9,Sep 2028,2028,
202838,38,2028W38,202809,9,Sep 2028,2028,
202839,39,2028W39,202809,9,Sep 2028,2028,
202840,40,2028W40,202810,10,Oct 2028,2028,
202841,41,2028W41,202810,10,Oct 2028,2028,
202842,42,2028W42,202810,10,Oct 2028,2028,
202843,43,2028W43,202810,10,Oct 2028,2028,
202844,44,2028W44,202810,10,Oct 2028,2028,
202845,45,2028W45,202811,11,Nov 2028,2028,
202846,46,2028W46,202811,11,Nov 2028,2028,
202847,47,2028W47,202811,11,Nov 2028,2028,
202848,48,2028W48,202811,11,Nov 2028,2028,
202849,49,2028W49,202812,12,Dic 2028,2028,
202850,50,2028W50,202812,12,Dic 2028,2028,
202851,51,2028W51,202812,12,Dic 2028,2028,
202852,52,2028W52,202812,12,Dic 2028,2028,
202901,1,2029W01,202901,1,Ene 2029,2029,
202902,2,2029W02,202901,1,Ene 2029,2029,
202903,3,2029W03,202901,1,Ene 2029,2029,
202904,4,2029W04,202901,1,Ene 2029,2029,
202905,5,2029W05,202901,1,Ene 2029,2029,
202906,6,2029W06,202902,2,Feb 2029,2029,
202907,7,2029W07,202902,2,Feb 2029,2029,
202908,8,2029W08,202902,2,Feb 2029,2029,
202909,9,2029W09,202902,2,Feb 2029,2029,
202910,10,2029W10,202903,3,Mar 2029,2029,
202911,11,2029W11,202903,3,Mar 2029,2029,
202912,12,2029W12,202903,3,Mar 2029,2029,
202913,13,2029W13,202903,3,Mar 2029,2029,
202914,14,2029W14,202904,4,Abr 2029,2029,
202915,15,2029W15,202904,4,Abr 2029,2029,
202916,16,2029W16,202904,4,Abr 2029,2029,
202917,17,2029W17,202904,4,Abr 2029,2029,
202918,18,2029W18,202904,4,Abr 2029,2029,
202919,19,2029W19,202905,5,May 2029,2029,
202920,20,2029W20,202905,5,May 2029,2029,
202921,21,2029W21,202905,5,May 2029,2029,
202922,22,2029W22,202905,5,May 2029,2029,
202923,23,2029W23,202906,6,Jun 2029,2029,
202924,24,2029W24,202906,6,Jun 2029,2029,
202925,25,2029W25,202906,6,Jun 2029,2029,
202926,26,2029W26,202906,6,Jun 2029,2029,
202927,27,2029W27,202907,7,Jul 2029,2029,
202928,28,2029W28,202907,7,Jul 2029,2029,
202929,29,2029W29,202907,7,Jul 2029,2029,
202930,30,2029W30,202907,7,Jul 2029,2029,
202931,31,2029W31,202907,7,Jul 2029,2029,
202932,32,2029W32,202908,8,Ago 2029,2029,
202933,33,2029W33,202908,8,Ago 2029,2029,
202934,34,2029W34,202908,8,Ago 2029,2029,
202935,35,2029W35,202908,8,Ago 2029,2029,
202936,36,2029W36,202909,9,Sep 2029,2029,
202937,37,2029W37,202909,9,Sep 2029,2029,
202938,38,2029W38,202909,9,Sep 2029,2029,
202939,39,2029W39,202909,9,Sep 2029,2029,
202940,40,2029W40,202910,10,Oct 2029,2029,
202941,41,2029W41,202910,10,Oct 2029,2029,
202942,42,2029W42,202910,10,Oct 2029,2029,
202943,43,2029W43,202910,10,Oct 2029,2029,
202944,44,2029W44,202910,10,Oct 2029,2029,
202945,45,2029W45,202911,11,Nov 2029,2029,
202946,46,2029W46,202911,11,Nov 2029,2029,
202947,47,2029W47,202911,11,Nov 2029,2029,
202948,48,2029W48,202911,11,Nov 2029,2029,
202949,49,2029W49,202912,12,Dic 2029,2029,
202950,50,2029W50,202912,12,Dic 2029,2029,
202951,51,2029W51,202912,12,Dic 2029,2029,
202952,52,2029W52,202912,12,Dic 2029,2029,
203001,1,2030W01,202912,12,Dic 2029,2030,
203002,2,2030W02,203001,1,Ene 2030,2030,
203003,3,2030W03,203001,1,Ene 2030,2030,
203004,4,2030W04,203001,1,Ene 2030,2030,
203005,5,2030W05,203001,1,Ene 2030,2030,
203006,6,2030W06,203002,2,Feb 2030,2030,
203007,7,2030W07,203002,2,Feb 2030,2030,
203008,8,2030W08,203002,2,Feb 2030,2030,
203009,9,2030W09,203002,2,Feb 2030,2030,
203010,10,2030W10,203003,3,Mar 2030,2030,
203011,11,2030W11,203003,3,Mar 2030,2030,
203012,12,2030W12,203003,3,Mar 2030,2030,
203013,13,2030W13,203003,3,Mar 2030,2030,
203014,14,2030W14,203004,4,Abr 2030,2030,
203015,15,2030W15,203004,4,Abr 2030,2030,
203016,16,2030W16,203004,4,Abr 2030,2030,
203017,17,2030W17,203004,4,Abr 2030,2030,
203018,18,2030W18,203004,4,Abr 2030,2030,
203019,19,2030W19,203005,5,May 2030,2030,
203020,20,2030W20,203005,5,May 2030,2030,
203021,21,2030W21,203005,5,May 2030,2030,
203022,22,2030W22,203005,5,May 2030,2030,
203023,23,2030W23,203006,6,Jun 2030,2030,
203024,24,2030W24,203006,6,Jun 2030,2030,
203025,25,2030W25,203006,6,Jun 2030,2030,
203026,26,2030W26,203006,6,Jun 2030,2030,
203027,27,2030W27,203007,7,Jul 2030,2030,
203028,28,2030W28,203007,7,Jul 2030,2030,
203029,29,2030W29,203007,7,Jul 2030,2030,
203030,30,2030W30,203007,7,Jul 2030,2030,
203031,31,2030W31,203007,7,Jul 2030,2030,
203032,32,2030W32,203008,8,Ago 2030,2030,
203033,33,2030W33,203008,8,Ago 2030,2030,
203034,34,2030W34,203008,8,Ago 2030,2030,
203035,35,2030W35,203008,8,Ago 2030,2030,
203036,36,2030W36,203009,9,Sep 2030,2030,
203037,37,2030W37,203009,9,Sep 2030,2030,
203038,38,2030W38,203009,9,Sep 2030,2030,
203039,39,2030W39,203009,9,Sep 2030,2030,
203040,40,2030W40,203009,9,Sep 2030,2030,
203041,41,2030W41,203010,10,Oct 2030,2030,
203042,42,2030W42,203010,10,Oct 2030,2030,
203043,43,2030W43,203010,10,Oct 2030,2030,
203044,44,2030W44,203010,10,Oct 2030,2030,
203045,45,2030W45,203011,11,Nov 2030,2030,
203046,46,2030W46,203011,11,Nov 2030,2030,
203047,47,2030W47,203011,11,Nov 2030,2030,
203048,48,2030W48,203011,11,Nov 2030,2030,
203049,49,2030W49,203012,12,Dic 2030,2030,
203050,50,2030W50,203012,12,Dic 2030,2030,
203051,51,2030W51,203012,12,Dic 2030,2030,
203052,52,2030W52,203012,12,Dic 2030,2030,
203101,1,2031W01,203012,12,Dic 2030,2031,
203102,2,2031W02,203101,1,Ene 2031,2031,
203103,3,2031W03,203101,1,Ene 2031,2031,
203104,4,2031W04,203101,1,Ene 2031,2031,
203105,5,2031W05,203101,1,Ene 2031,2031,
203106,6,2031W06,203102,2,Feb 2031,2031,
203107,7,2031W07,203102,2,Feb 2031,2031,
203108,8,2031W08,203102,2,Feb 2031,2031,
203109,9,2031W09,203102,2,Feb 2031,2031,
203110,10,2031W10,203103,3,Mar 2031,2031,
203111,11,2031W11,203103,3,Mar 2031,2031,
203112,12,2031W12,203103,3,Mar 2031,2031,
203113,13,2031W13,203103,3,Mar 2031,2031,
203114,14,2031W14,203103,3,Mar 2031,2031,
203115,15,2031W15,203104,4,Abr 2031,2031,
203116,16,2031W16,203104,4,Abr 2031,2031,
203117,17,2031W17,203104,4,Abr 2031,2031,
203118,18,2031W18,203104,4,Abr 2031,2031,
203119,19,2031W19,203105,5,May 2031,2031,
203120,20,2031W20,203105,5,May 2031,2031,
203121,21,2031W21,203105,5,May 2031,2031,
203122,22,2031W22,203105,5,May 2031,2031,
203123,23,2031W23,203106,6,Jun 2031,2031,
203124,24,2031W24,203106,6,Jun 2031,2031,
203125,25,2031W25,203106,6,Jun 2031,2031,
203126,26,2031W26,203106,6,Jun 2031,2031,
203127,27,2031W27,203106,6,Jun 2031,2031,
203128,28,2031W28,203107,7,Jul 2031,2031,
203129,29,2031W29,203107,7,Jul 2031,2031,
203130,30,2031W30,203107,7,Jul 2031,2031,
203131,31,2031W31,203107,7,Jul 2031,2031,
203132,32,2031W32,203108,8,Ago 2031,2031,
203133,33,2031W33,203108,8,Ago 2031,2031,
203134,34,2031W34,203108,8,Ago 2031,2031,
203135,35,2031W35,203108,8,Ago 2031,2031,
203136,36,2031W36,203109,9,Sep 2031,2031,
203137,37,2031W37,203109,9,Sep 2031,2031,
203138,38,2031W38,203109,9,Sep 2031,2031,
203139,39,2031W39,203109,9,Sep 2031,2031,
203140,40,2031W40,203109,9,Sep 2031,2031,
203141,41,2031W41,203110,10,Oct 2031,2031,
203142,42,2031W42,203110,10,Oct 2031,2031,
203143,43,2031W43,203110,10,Oct 2031,2031,
203144,44,2031W44,203110,10,Oct 2031,2031,
203145,45,2031W45,203111,11,Nov 2031,2031,
203146,46,2031W46,203111,11,Nov 2031,2031,
203147,47,2031W47,203111,11,Nov 2031,2031,
203148,48,2031W48,203111,11,Nov 2031,2031,
203149,49,2031W49,203112,12,Dic 2031,2031,
203150,50,2031W50,203112,12,Dic 2031,2031,
203151,51,2031W51,203112,12,Dic 2031,2031,
203152,52,2031W52,203112,12,Dic 2031,2031,
203201,1,2032W01,203112,12,Dic 2031,2032,
203202,2,2032W02,203201,1,Ene 2032,2032,
203203,3,2032W03,203201,1,Ene 2032,2032,
203204,4,2032W04,203201,1,Ene 2032,2032,
203205,5,2032W05,203201,1,Ene 2032,2032,
203206,6,2032W06,203202,2,Feb 2032,2032,
203207,7,2032W07,203202,2,Feb 2032,2032,
203208,8,2032W08,203202,2,Feb 2032,2032,
203209,9,2032W09,203202,2,Feb 2032,2032,
203210,10,2032W10,203203,3,Mar 2032,2032,
203211,11,2032W11,203203,3,Mar 2032,2032,
203212,12,2032W12,203203,3,Mar 2032,2032,
203213,13,2032W13,203203,3,Mar 2032,2032,
203214,14,2032W14,203203,3,Mar 2032,2032,
203215,15,2032W15,203204,4,Abr 2032,2032,
203216,16,2032W16,203204,4,Abr 2032,2032,
203217,17,2032W17,203204,4,Abr 2032,2032,
203218,18,2032W18,203204,4,Abr 2032,2032,
203219,19,2032W19,203205,5,May 2032,2032,
203220,20,2032W20,203205,5,May 2032,2032,
203221,21,2032W21,203205,5,May 2032,2032,
203222,22,2032W22,203205,5,May 2032,2032,
203223,23,2032W23,203205,5,May 2032,2032,
203224,24,2032W24,203206,6,Jun 2032,2032,
203225,25,2032W25,203206,6,Jun 2032,2032,
203226,26,2032W26,203206,6,Jun 2032,2032,
203227,27,2032W27,203206,6,Jun 2032,2032,
203228,28,2032W28,203207,7,Jul 2032,2032,
203229,29,2032W29,203207,7,Jul 2032,2032,
203230,30,2032W30,203207,7,Jul 2032,2032,
203231,31,2032W31,203207,7,Jul 2032,2032,
203232,32,2032W32,203208,8,Ago 2032,2032,
203233,33,2032W33,203208,8,Ago 2032,2032,
203234,34,2032W34,203208,8,Ago 2032,2032,
203235,35,2032W35,203208,8,Ago 2032,2032,
203236,36,2032W36,203208,8,Ago 2032,2032,
203237,37,2032W37,203209,9,Sep 2032,2032,
203238,38,2032W38,203209,9,Sep 2032,2032,
203239,39,2032W39,203209,9,Sep 2032,2032,
203240,40,2032W40,203209,9,Sep 2032,2032,
203241,41,2032W41,203210,10,Oct 2032,2032,
203242,42,2032W42,203210,10,Oct 2032,2032,
203243,43,2032W43,203210,10,Oct 2032,2032,
203244,44,2032W44,203210,10,Oct 2032,2032,
203245,45,2032W45,203211,11,Nov 2032,2032,
203246,46,2032W46,203211,11,Nov 2032,2032,
203247,47,2032W47,203211,11,Nov 2032,2032,
203248,48,2032W48,203211,11,Nov 2032,2032,
203249,49,2032W49,203211,11,Nov 2032,2032,
203250,50,2032W50,203212,12,Dic 2032,2032,
203251,51,2032W51,203212,12,Dic 2032,2032,
203252,52,2032W52,203212,12,Dic 2032,2032,
203253,53,2032W53,203212,12,Dic 2032,2032,
203301,1,2033W01,203301,1,Ene 2033,2033,
203302,2,2033W02,203301,1,Ene 2033,2033,
203303,3,2033W03,203301,1,Ene 2033,2033,
203304,4,2033W04,203301,1,Ene 2033,2033,
203305,5,2033W05,203301,1,Ene 2033,2033,
203306,6,2033W06,203302,2,Feb 2033,2033,
203307,7,2033W07,203302,2,Feb 2033,2033,
203308,8,2033W08,203302,2,Feb 2033,2033,
203309,9,2033W09,203302,2,Feb 2033,2033,
203310,10,2033W10,203303,3,Mar 2033,2033,
203311,11,2033W11,203303,3,Mar 2033,2033,
203312,12,2033W12,203303,3,Mar 2033,2033,
203313,13,2033W13,203303,3,Mar 2033,2033,
203314,14,2033W14,203304,4,Abr 2033,2033,
203315,15,2033W15,203304,4,Abr 2033,2033,
203316,16,2033W16,203304,4,Abr 2033,2033,
